,TIME,TEMP,UTIL,AVG_UTIL,FREQ,AVG_EP_REW,REW
0,1623006912.8907573,49.599998474121094,22.280000686645508,2.2279999256134033,1500000,-136.50177913028674,-136.50177913028674
1,1623006913.9402783,50.099998474121094,56.52000045776367,7.880000114440918,1500000,-253.29242801028303,-116.7906488799963
2,1623006915.017553,51.099998474121094,24.75,10.354999542236328,1500000,-380.17099727332686,-126.87856926304384
3,1623006916.0899959,51.599998474121094,99.25,20.280000686645508,1500000,-517.3270170690372,-137.15601979571036
4,1623006917.1310394,53.0,97.98999786376953,30.07900047302246,1500000,-664.7458830230264,-147.41886595398915
5,1623006918.1811898,54.0,99.0,39.979000091552734,1500000,-822.1647489770155,-157.41886595398915
6,1623006919.2310197,54.0,100.0,49.979000091552734,1500000,-837.5962011337002,-15.431452156684703
7,1623006920.2895749,54.5,99.5,59.92900085449219,1500000,-845.4150004587467,-7.818799325046482
8,1623006921.3550932,55.0,100.0,69.92900085449219,1500000,-848.0490454169449,-2.634044958198178
9,1623006922.413436,56.0,100.0,79.92900085449219,1500000,-847.4946957346364,0.5543496823085148
10,1623006923.465026,55.0,99.25,87.6259994506836,1500000,-846.1450865120186,1.3496092226178327
11,1623006924.5151043,55.5,100.0,91.9739990234375,1500000,-844.6496546065605,1.4954319054580978
12,1623006925.5650043,56.900001525878906,100.0,99.4990005493164,1500000,-842.9409469948876,1.70870761167291
13,1623006926.6149938,56.400001525878906,100.0,99.5739974975586,1500000,-841.2303848977701,1.7105620971174638
14,1623006927.6650538,56.400001525878906,100.0,99.7750015258789,1500000,-839.73185484388,1.4985300538901427
15,1623006928.7153735,56.900001525878906,99.5,99.82499694824219,1500000,-838.2333247899899,1.4985300538901427
16,1623006929.765984,56.900001525878906,100.0,99.82499694824219,1500000,-836.9522580002074,1.2810667897824235
17,1623006930.815308,57.400001525878906,100.0,99.875,1500000,-835.8944328481672,1.0578251520402269
18,1623006931.8644676,57.900001525878906,100.0,99.875,1500000,-834.3956362763173,1.4987965718498302
19,1623006932.9169593,56.900001525878906,100.0,99.875,1500000,-833.3375154462681,1.0581208300491802
20,1623006933.97498,57.900001525878906,100.0,99.94999694824219,1500000,-832.0561529784767,1.2813624677913769
21,1623006935.0250747,57.400001525878906,100.0,99.94999694824219,1500000,-830.7747905106853,1.2813624677913769
22,1623006936.0743215,57.400001525878906,100.0,99.94999694824219,1500000,-829.7166696806361,1.0581208300491802
23,1623006937.1242545,57.900001525878906,100.0,99.94999694824219,1500000,-828.8874418772946,0.8292278033414675
24,1623006938.1737032,58.400001525878906,100.0,99.94999694824219,1500000,-828.058086314462,0.8293555628325322
25,1623006939.2251542,58.400001525878906,100.0,100.0,1500000,-827.2287307516294,0.8293555628325322
26,1623006940.2735143,58.400001525878906,100.0,100.0,1500000,-826.3993751887969,0.8293555628325322
