,TIME,TEMP,UTIL,AVG_UTIL,FREQ,AVG_EP_REW,REW
0,1623002579.6249778,49.099998474121094,20.639999389648438,2.063999891281128,900000,-123.52790903082858,-123.52790903082858
1,1623002580.6829996,48.70000076293945,20.639999389648438,4.127999782562256,900000,-244.83112514164708,-121.30321611081848
2,1623002581.7684224,49.099998474121094,20.639999389648438,6.191999912261963,600000,-251.35002136846649,-6.518896226819402
3,1623002582.837749,48.70000076293945,20.639999389648438,8.255999565124512,900000,-390.21700139042315,-138.86698002195666
4,1623002583.8982043,48.20000076293945,20.639999389648438,10.319999694824219,900000,-526.8849105261559,-136.66790913573274
5,1623002584.9813602,48.70000076293945,20.639999389648438,12.383999824523926,600000,-551.9703304114437,-25.08541988528787
6,1623002586.0547855,49.099998474121094,20.6299991607666,14.446999549865723,900000,-706.3123117685444,-154.3419813571007
7,1623002587.1715655,48.20000076293945,20.6299991607666,16.510000228881836,1100000,-847.5627876204737,-141.2504758519293
8,1623002588.215554,47.20000076293945,20.6299991607666,18.572999954223633,1500000,-983.9066968744621,-136.34390925398836
9,1623002589.2820807,48.70000076293945,20.6299991607666,20.63599967956543,900000,-1020.6299700514502,-36.72327317698802
10,1623002590.3349936,48.70000076293945,20.6200008392334,20.634000778198242,1400000,-1161.6213952468822,-140.99142519543213
11,1623002591.3797052,48.20000076293945,20.6200008392334,20.631999969482422,1400000,-1290.251526111046,-128.6301308641636
12,1623002592.4245884,48.70000076293945,20.6200008392334,20.6299991607666,1400000,-1418.8794359736903,-128.62790986264451
13,1623002593.4822805,48.70000076293945,20.6200008392334,20.628000259399414,1100000,-1566.4623455481133,-147.58290957442293
14,1623002594.5320976,48.70000076293945,20.610000610351562,20.625,1400000,-1702.3052101328055,-135.8428645846922
15,1623002595.5789897,47.70000076293945,20.610000610351562,20.621999740600586,1400000,-1830.7833029612943,-128.47809282848877
16,1623002596.6232574,48.20000076293945,20.610000610351562,20.6200008392334,1400000,-1959.2591726689877,-128.47586970769342
17,1623002597.6672835,48.20000076293945,20.610000610351562,20.618000030517578,1400000,-2087.4602038984535,-128.20103122946566
18,1623002598.711666,47.20000076293945,20.600000381469727,20.614999771118164,1400000,-2215.7919571177213,-128.33175321926794
19,1623002599.7700071,47.70000076293945,20.600000381469727,20.61199951171875,1000000,-2372.7198679128473,-156.92791079512605
20,1623002600.8620684,48.70000076293945,20.600000381469727,20.610000610351562,600000,-2508.8938490486958,-136.17398113584827
21,1623002601.9578943,48.20000076293945,20.59000015258789,20.60700035095215,600000,-2635.0648299251447,-126.17098087644885
22,1623002603.0140035,48.20000076293945,20.59000015258789,20.604000091552734,1200000,-2784.9243612249443,-149.85953129979947
23,1623002604.111093,47.70000076293945,20.59000015258789,20.60099983215332,600000,-2928.6098932833233,-143.68553205837927
24,1623002605.1940672,47.70000076293945,47.15999984741211,23.256000518798828,800000,-2932.3803101461335,-3.7704168628100305
25,1623002606.2551737,47.70000076293945,35.5,24.7450008392334,1400000,-3080.6957487324275,-148.31543858629422
26,1623002607.3540294,49.099998474121094,20.59000015258789,24.743000030517578,600000,-3230.8662794938095,-150.1705307613822
27,1623002608.4273565,47.70000076293945,20.59000015258789,24.740999221801758,800000,-3234.6432153318824,-3.776935838072909
28,1623002609.5107048,47.70000076293945,20.59000015258789,24.739999771118164,700000,-3238.523430677191,-3.8802153453083648
29,1623002610.606214,47.20000076293945,20.59000015258789,24.73900032043457,600000,-3371.056907475165,-132.53347679797423
30,1623002611.685957,47.20000076293945,20.59000015258789,24.738000869750977,800000,-3374.572955784014,-3.516048308848804
31,1623002612.7306585,46.70000076293945,20.579999923706055,24.73699951171875,1500000,-3522.2384873846295,-147.6655316006156
32,1623002613.8029466,47.70000076293945,20.579999923706055,24.736000061035156,800000,-3538.80032391232,-16.56183652769038
33,1623002614.8700385,48.70000076293945,20.579999923706055,24.735000610351562,800000,-3541.9267540729315,-3.1264301606115543
34,1623002615.937207,47.70000076293945,20.56999969482422,22.076000213623047,800000,-3548.122195884606,-6.195441811674193
35,1623002617.0089738,47.20000076293945,20.56999969482422,20.58300018310547,800000,-3554.456354738538,-6.334158853931803
36,1623002618.0802805,47.70000076293945,20.56999969482422,20.58099937438965,800000,-3560.9326208110488,-6.476266072511006
37,1623002619.1247382,48.20000076293945,20.56999969482422,20.57900047302246,1500000,-3704.575601809568,-143.64298099851916
38,1623002620.1645966,48.20000076293945,20.559999465942383,20.576000213623047,1500000,-3830.715582548688,-126.13998073911975
39,1623002621.2362459,48.20000076293945,20.559999465942383,20.572999954223633,800000,-3854.441330188805,-23.725747640117
40,1623002622.3021936,47.20000076293945,20.559999465942383,20.56999969482422,900000,-3878.4328509415063,-23.991520752701497
41,1623002623.3749564,47.20000076293945,20.549999237060547,20.566999435424805,800000,-3887.306656244419,-8.873805302913048
