,TIME,TEMP,UTIL,AVG_UTIL,FREQ,AVG_EP_REW,REW
0,1623003345.4716432,48.70000076293945,19.209999084472656,1.9210000038146973,700000,-127.53321636831055,-127.53321636831055
1,1623003346.5460675,49.099998474121094,19.209999084472656,3.8420000076293945,700000,-262.05112636235015,-134.51790999403963
2,1623003347.623591,48.70000076293945,19.200000762939453,5.76200008392334,700000,-406.0281079483327,-143.97698158598254
3,1623003348.6735601,48.20000076293945,19.200000762939453,7.682000160217285,1300000,-538.4601397835522,-132.43203183521948
4,1623003349.747994,47.70000076293945,19.200000762939453,9.60200023651123,700000,-568.6861185468084,-30.225978763256172
5,1623003350.8186624,47.20000076293945,19.200000762939453,11.522000312805176,700000,-576.0157721762978,-7.329653629489335
6,1623003351.8673894,47.70000076293945,19.200000762939453,13.442000389099121,1200000,-715.8895895173571,-139.87381734105924
7,1623003352.9565673,47.70000076293945,19.190000534057617,15.361000061035156,700000,-725.9368252588268,-10.04723574146973
8,1623003354.036691,48.20000076293945,19.190000534057617,17.280000686645508,700000,-721.1876099685329,4.749215290293909
9,1623003355.0821352,46.70000076293945,19.190000534057617,19.198999404907227,1500000,-866.0925200464959,-144.90491007796297
10,1623003356.1653965,48.70000076293945,19.190000534057617,19.19700050354004,700000,-881.6103854644235,-15.517865417927645
11,1623003357.2207575,47.70000076293945,19.18000030517578,19.194000244140625,1200000,-1026.8230034432536,-145.2126179788301
12,1623003358.3033378,47.20000076293945,19.18000030517578,19.191999435424805,700000,-1034.4503834674888,-7.627380024235109
13,1623003359.3991976,46.20000076293945,19.18000030517578,19.190000534057617,600000,-1244.855565364245,-210.4051818967561
14,1623003360.4841058,47.20000076293945,19.18000030517578,19.187999725341797,700000,-1242.612305535462,2.243259828782959
15,1623003361.5411625,46.70000076293945,19.18000030517578,19.18600082397461,1100000,-1389.7487033047908,-147.1363977693289
16,1623003362.6257498,46.70000076293945,19.170000076293945,19.183000564575195,700000,-1395.0077597574086,-5.259056452617935
17,1623003363.6788025,46.70000076293945,19.170000076293945,19.180999755859375,1300000,-1539.1462409872274,-144.1384812298188
18,1623003364.7633018,46.70000076293945,19.170000076293945,19.179000854492188,700000,-1549.537905691584,-10.39166470435648
19,1623003365.82504,47.20000076293945,19.170000076293945,19.177000045776367,1000000,-1700.9548849506011,-151.4169792590172
20,1623003366.9066646,48.20000076293945,19.170000076293945,19.174999237060547,700000,-1703.7176752523696,-2.7627903017684705
21,1623003367.9907491,46.70000076293945,19.15999984741211,19.17300033569336,700000,-1698.8538873718965,4.863787880473238
22,1623003369.0756526,46.20000076293945,19.15999984741211,19.17099952697754,700000,-1694.1185579163093,4.735329455587026
23,1623003370.1576605,46.70000076293945,19.15999984741211,19.16900062561035,700000,-1689.256654719954,4.8619031963553265
24,1623003371.2487545,46.20000076293945,19.15999984741211,19.16699981689453,700000,-1684.3956967436818,4.860957976272088
25,1623003372.3291674,46.20000076293945,19.15999984741211,19.165000915527344,700000,-1679.6632047521996,4.7324919914822114
26,1623003373.4184542,46.70000076293945,19.149999618530273,19.163000106811523,700000,-1675.0624090917802,4.600795660419315
27,1623003374.5031374,47.20000076293945,19.149999618530273,19.160999298095703,700000,-1670.2043018997992,4.858107191981047
28,1623003375.5849907,46.20000076293945,19.149999618530273,19.159000396728516,700000,-1665.4746673558773,4.729634543922037
29,1623003376.6707282,46.70000076293945,19.149999618530273,19.156999588012695,700000,-1660.745989126195,4.728678229682307
30,1623003377.7551613,46.70000076293945,19.149999618530273,19.155000686645508,700000,-1655.7663834817179,4.979605644477078
31,1623003378.8031123,45.70000076293945,19.139999389648438,19.152999877929688,1500000,-1799.9545950705929,-144.18821158887505
32,1623003379.8524594,46.20000076293945,19.139999389648438,19.150999069213867,1300000,-1934.3203768199817,-134.3657817493888
33,1623003380.914631,47.70000076293945,19.139999389648438,19.14900016784668,1000000,-2085.543907077824,-151.22353025784216
34,1623003382.0095265,47.70000076293945,19.139999389648438,19.14699935913086,600000,-2302.5106208086213,-216.96671373079747
35,1623003383.099826,47.20000076293945,19.1299991607666,19.143999099731445,700000,-2300.16069874184,2.3499220667814864
36,1623003384.1847365,46.20000076293945,19.1299991607666,19.142000198364258,700000,-2295.3117505589257,4.848948182914354
37,1623003385.2670019,46.20000076293945,19.1299991607666,19.139999389648438,700000,-2290.856096570025,4.455653988900928
38,1623003386.348187,47.70000076293945,19.1299991607666,19.13800048828125,700000,-2286.1366195285877,4.7194770414372496
39,1623003387.3962233,46.70000076293945,19.1299991607666,19.13599967956543,1400000,-2430.06023793492,-143.92361840633248
40,1623003388.481566,46.70000076293945,19.1200008392334,19.132999420166016,700000,-2442.7156973766796,-12.655459441759206
41,1623003389.5665212,46.20000076293945,19.1200008392334,19.131000518798828,700000,-2438.1304063254493,4.585291051230207
42,1623003390.6498923,47.20000076293945,19.1200008392334,19.128999710083008,700000,-2433.2878392426887,4.8425670827607075
43,1623003391.7334201,46.20000076293945,19.1200008392334,19.12700080871582,700000,-2428.201090576294,5.0867486663946035
44,1623003392.813176,45.20000076293945,19.110000610351562,19.124000549316406,700000,-2423.619266943514,4.581823632779965
45,1623003393.9034276,47.20000076293945,19.110000610351562,19.121999740600586,700000,-2419.172494064821,4.446772878693275
46,1623003394.9502063,47.70000076293945,19.110000610351562,19.1200008392334,1400000,-2563.2101922491747,-144.0376981843539
47,1623003396.034415,47.20000076293945,19.110000610351562,19.118000030517578,700000,-2576.1313626069796,-12.921170357805046
48,1623003397.115745,47.20000076293945,19.110000610351562,19.115999221801758,700000,-2571.4232907293203,4.708071877659057
49,1623003398.195402,46.70000076293945,19.100000381469727,19.113000869750977,700000,-2566.7162249377993,4.707065791521179
50,1623003399.2748048,46.70000076293945,19.100000381469727,19.111000061035156,700000,-2561.8826498121693,4.83357512562999
51,1623003400.3559074,46.20000076293945,19.100000381469727,19.108999252319336,700000,-2557.050084251884,4.832565560285415
52,1623003401.4360619,46.20000076293945,19.100000381469727,19.10700035095215,700000,-2552.476794849568,4.573289402316355
53,1623003402.5298061,47.20000076293945,19.100000381469727,19.104999542236328,600000,-2760.814676938388,-208.33788208882004
54,1623003403.621622,46.20000076293945,19.09000015258789,19.10300064086914,700000,-2758.877474340893,1.937202597494811
55,1623003404.6705272,47.70000076293945,19.09000015258789,19.10099983215332,1400000,-2902.7633166479145,-143.8858423070215
56,1623003405.7541943,46.70000076293945,19.09000015258789,19.099000930786133,700000,-2915.56335274472,-12.80003609680552
57,1623003406.8376586,46.70000076293945,19.09000015258789,19.097000122070312,700000,-2910.86492496685,4.698427777869915
