,TEMP,UTIL,AVG_UTIL,FREQ,AVG_EP_REW,REW
0,56.900001525878906,100.0,10.0,800000,-15.646296489135441,-15.646296489135441
1,56.0,99.5,19.950000762939453,600000,-158.7936191117445,-143.14732262260907
2,56.0,99.75,29.924999237060547,1300000,-202.37029111835744,-43.57667200661295
3,56.0,100.0,39.92499923706055,800000,-262.2022611143737,-59.83196999601626
4,56.900001525878906,100.0,49.92499923706055,600000,-434.7054680778033,-172.5032069634296
5,54.5,99.5,59.875,800000,-571.385560720526,-136.68009264272268
6,56.400001525878906,100.0,69.875,800000,-706.2328841060745,-134.84732338554852
7,56.0,100.0,79.875,1200000,-723.8429213022615,-17.610037196186973
8,57.400001525878906,100.0,89.875,800000,-875.5230139449842,-151.68009264272268
9,56.400001525878906,100.0,99.875,800000,-1016.6359965537449,-141.11298260876075
10,55.0,100.0,99.875,800000,-1158.1583204479198,-141.52232389417483
11,56.0,99.75,99.9000015258789,800000,-1299.6889781840541,-141.53065773613446
12,56.0,100.0,99.92500305175781,800000,-1441.3690708267768,-141.68009264272268
13,56.400001525878906,99.5,99.875,800000,-1583.0491634694995,-141.68009264272268
14,56.400001525878906,100.0,99.875,600000,-1796.146486855048,-213.09732338554852
15,56.0,99.5,99.875,800000,-1942.8265794977706,-146.68009264272268
16,56.400001525878906,100.0,99.875,800000,-2084.340569549986,-141.51399005221518
17,56.0,100.0,99.875,800000,-2225.453552158747,-141.11298260876075
18,55.0,100.0,99.875,800000,-2367.3459988160635,-141.89244665731678
19,56.900001525878906,100.0,99.875,800000,-2509.0177576168267,-141.67175880076306
20,56.400001525878906,99.75,99.8499984741211,800000,-2650.6978502595493,-141.68009264272268
21,56.400001525878906,100.0,99.875,800000,-2792.008830424044,-141.31098016449448
22,55.5,100.0,99.875,800000,-2933.697256908726,-141.68842648468234
23,56.400001525878906,99.75,99.9000015258789,800000,-3075.3606818675294,-141.66342495880343
24,56.400001525878906,99.25,99.82499694824219,600000,-3288.4580052530778,-213.09732338554852
25,56.0,100.0,99.875,800000,-3435.342118068435,-146.88411281535716
26,56.900001525878906,99.75,99.8499984741211,1500000,-3451.7844192370276,-16.442301168592717
27,57.900001525878906,100.0,99.8499984741211,800000,-3611.1685320523848,-159.38411281535716
28,56.900001525878906,100.0,99.8499984741211,800000,-3753.052644867742,-141.88411281535716
29,56.900001525878906,100.0,99.8499984741211,800000,-3895.146153623207,-142.09350875546494
30,57.400001525878906,99.5,99.82499694824219,800000,-4036.80957858201,-141.66342495880343
31,56.400001525878906,100.0,99.82499694824219,700000,-4197.610503032187,-160.80092445017712
32,56.400001525878906,100.0,99.82499694824219,900000,-4336.173782641367,-138.5632796091804
33,56.900001525878906,100.0,99.8499984741211,800000,-4480.582896982603,-144.40911434123606
34,56.900001525878906,100.0,99.92500305175781,800000,-4622.2796573092455,-141.69676032664196
35,56.400001525878906,100.0,99.92500305175781,800000,-4763.984748934716,-141.7050916254701
36,56.400001525878906,100.0,99.94999694824219,800000,-4905.664841577438,-141.68009264272268
37,56.400001525878906,99.25,99.875,800000,-5047.34493422016,-141.68009264272268
38,56.400001525878906,100.0,99.875,800000,-5189.237380877477,-141.89244665731678
39,56.900001525878906,100.0,99.875,1300000,-5207.5148881981195,-18.27750732064194
40,57.900001525878906,100.0,99.92500305175781,800000,-5362.141732321423,-154.62684412330347
41,57.400001525878906,100.0,99.92500305175781,800000,-5504.050846662659,-141.90911434123606
42,56.900001525878906,100.0,99.92500305175781,800000,-5646.400932423705,-142.35008576104568
43,57.900001525878906,100.0,99.92500305175781,800000,-5788.751018184751,-142.35008576104568
44,57.900001525878906,100.0,99.92500305175781,800000,-5930.660132525987,-141.90911434123606
45,56.900001525878906,100.0,99.92500305175781,800000,-6072.569246867223,-141.90911434123606
46,56.900001525878906,100.0,99.92500305175781,800000,-6214.7210899732745,-142.15184310605088
47,57.400001525878906,100.0,100.0,800000,-6356.872933079326,-142.15184310605088
48,57.400001525878906,100.0,100.0,1300000,-6374.9789428520435,-18.106009772717563
49,57.400001525878906,100.0,100.0,800000,-6529.413056176027,-154.43411332398347
50,56.900001525878906,100.0,100.0,800000,-6671.771473235901,-142.3584170598738
51,57.900001525878906,99.5,99.94999694824219,800000,-6813.688918875965,-141.9174456400642
52,56.900001525878906,100.0,99.94999694824219,800000,-6955.8240942980965,-142.1351754221316
53,57.400001525878906,100.0,99.94999694824219,800000,-7097.741539938161,-141.9174456400642
54,56.900001525878906,100.0,99.94999694824219,800000,-7239.876715360292,-142.1351754221316
55,57.400001525878906,100.0,99.94999694824219,800000,-7382.0118907824235,-142.1351754221316
56,57.400001525878906,100.0,99.94999694824219,800000,-7523.929336422488,-141.9174456400642
57,56.900001525878906,100.0,99.94999694824219,800000,-7666.056180545791,-142.12684412330347
58,57.400001525878906,99.75,99.92500305175781,800000,-7808.406266306837,-142.35008576104568
59,57.900001525878906,100.0,99.92500305175781,800000,-7950.53311043014,-142.12684412330347
60,57.400001525878906,100.0,99.92500305175781,800000,-8092.899861331974,-142.36675090183343
61,57.900001525878906,100.0,99.9749984741211,800000,-8234.817306972038,-141.9174456400642
62,56.900001525878906,99.75,99.94999694824219,800000,-8376.734752612101,-141.9174456400642
63,56.900001525878906,100.0,99.94999694824219,1500000,-8393.640212290025,-16.90545967792455
64,58.900001525878906,100.0,99.94999694824219,800000,-8553.498629349899,-159.8584170598738
65,57.900001525878906,100.0,99.94999694824219,800000,-8695.857046409772,-142.3584170598738
66,57.900001525878906,100.0,99.94999694824219,800000,-8837.992221831904,-142.1351754221316
67,57.400001525878906,100.0,99.94999694824219,800000,-8980.135731095996,-142.14350926409122
68,57.400001525878906,100.0,99.9749984741211,800000,-9122.06151057802,-141.9257794820238
69,56.900001525878906,100.0,99.9749984741211,600000,-9335.85501882486,-213.79350824683863
70,57.400001525878906,100.0,99.9749984741211,800000,-9482.99852808895,-147.14350926409122
71,57.400001525878906,100.0,99.9749984741211,800000,-9625.365278990785,-142.36675090183343
72,57.900001525878906,99.75,99.9749984741211,800000,-9767.732029892619,-142.36675090183343
73,57.900001525878906,100.0,99.9749984741211,800000,-9910.3193399792,-142.5873100865815
74,58.400001525878906,99.75,99.94999694824219,1500000,-9927.224982891194,-16.905642911994317
75,58.900001525878906,99.5,99.9000015258789,800000,-10086.843493172537,-159.61851028134384
76,57.400001525878906,100.0,99.9000015258789,800000,-10228.96200345388,-142.11851028134384
77,57.400001525878906,100.0,99.9000015258789,800000,-10371.303755372966,-142.34175191908605
78,57.900001525878906,100.0,99.9000015258789,700000,-10532.354536126555,-161.05078075358958
79,56.900001525878906,100.0,99.9000015258789,1100000,-10590.02702464861,-57.67248852205643
80,57.400001525878906,100.0,99.9000015258789,800000,-10739.868776567697,-149.84175191908605
81,57.900001525878906,100.0,99.9000015258789,800000,-10881.777890908932,-141.90911434123606
82,56.900001525878906,100.0,99.92500305175781,800000,-11024.127976669977,-142.35008576104568
83,57.900001525878906,100.0,99.92500305175781,800000,-11166.26315209211,-142.1351754221316
84,57.400001525878906,100.0,99.94999694824219,800000,-11308.41499519816,-142.15184310605088
85,57.400001525878906,100.0,100.0,800000,-11450.56683830421,-142.15184310605088
86,57.400001525878906,100.0,100.0,800000,-11592.500951628193,-141.93411332398347
87,56.900001525878906,100.0,100.0,800000,-11734.636127050326,-142.1351754221316
88,57.400001525878906,99.5,99.94999694824219,800000,-11876.545241391561,-141.90911434123606
89,56.900001525878906,99.75,99.92500305175781,800000,-12019.115886337355,-142.57064494579376
90,58.400001525878906,99.75,99.9000015258789,800000,-12161.457638256441,-142.34175191908605
91,57.900001525878906,100.0,99.9000015258789,800000,-12303.576148537784,-142.11851028134384
92,57.400001525878906,100.0,99.9000015258789,800000,-12445.47692903706,-141.90078049927644
93,56.900001525878906,100.0,99.9000015258789,800000,-12587.595439318404,-142.11851028134384
94,57.400001525878906,100.0,99.9000015258789,800000,-12730.166084264198,-142.57064494579376
95,58.400001525878906,100.0,99.9000015258789,800000,-12872.066864763474,-141.90078049927644
96,56.900001525878906,100.0,99.9000015258789,800000,-13014.400282840601,-142.3334180771264
97,57.900001525878906,99.75,99.875,800000,-13156.750368601646,-142.35008576104568
98,57.900001525878906,100.0,99.92500305175781,800000,-13299.100454362691,-142.35008576104568
99,57.900001525878906,99.75,99.92500305175781,800000,-13441.017900002755,-141.9174456400642
100,56.900001525878906,100.0,99.94999694824219,1500000,-13458.163988303819,-17.146088301064395
101,59.400001525878906,100.0,99.94999694824219,800000,-13618.022405363692,-159.8584170598738
102,57.900001525878906,100.0,99.94999694824219,800000,-13760.609715450273,-142.5873100865815
