,TIME,TEMP,UTIL,AVG_UTIL,FREQ,AVG_EP_REW,REW
0,1623006031.704777,54.0,99.0,9.899999618530273,700000,0.687464551196161,0.687464551196161
1,1623006032.805696,52.5,99.25,19.825000762939453,700000,-22.500106615286416,-23.187571166482577
2,1623006033.903019,51.599998474121094,100.0,29.825000762939453,700000,-247.77893239755275,-225.27882578226632
3,1623006035.002915,51.599998474121094,100.0,39.82500076293945,700000,-379.12708211678245,-131.3481497192297
4,1623006036.1061118,51.099998474121094,100.0,49.82500076293945,700000,-515.4752318360122,-136.3481497192297
5,1623006037.2140257,51.099998474121094,100.0,59.82500076293945,700000,-657.1533424453319,-141.67811060931965
6,1623006038.2812934,52.099998474121094,100.0,69.82499694824219,1300000,-668.9565982168639,-11.803255771532005
7,1623006039.396309,52.5,100.0,79.82499694824219,700000,-835.4551683191411,-166.49857010227723
8,1623006040.4611259,51.599998474121094,99.75,89.80000305175781,1500000,-852.6121872192833,-17.157018900142248
9,1623006041.5112991,53.5,100.0,99.80000305175781,1500000,-849.9523640752806,2.659823144002731
10,1623006042.5611203,54.0,100.0,99.9000015258789,1500000,-847.6737369587734,2.2786271165072547
11,1623006043.6111674,55.0,100.0,99.9749984741211,1500000,-845.2020008636016,2.471736095171761
12,1623006044.7239995,54.5,100.0,99.9749984741211,600000,-1074.7540186604106,-229.552017796809
13,1623006045.8439884,53.0,100.0,99.9749984741211,600000,-1281.6313042275651,-206.87728556715464
14,1623006046.9111185,52.5,100.0,99.9749984741211,1500000,-1301.4712270314003,-19.83992280383508
15,1623006047.9612145,54.0,100.0,99.9749984741211,1500000,-1299.192599914893,2.2786271165072547
16,1623006049.0318072,55.0,100.0,99.9749984741211,1000000,-1539.7165864567423,-240.5239865418494
17,1623006050.1296055,54.0,100.0,99.9749984741211,700000,-1704.4602606135984,-164.743674156856
18,1623006051.187643,53.5,99.75,99.9749984741211,1500000,-1722.181633497091,-17.721372883492744
19,1623006052.2386372,55.0,100.0,99.9749984741211,1500000,-1720.3040138240383,1.8776196730528163
20,1623006053.28763,56.0,100.0,99.9749984741211,1500000,-1718.025386707531,2.2786271165072547
21,1623006054.3377066,55.0,100.0,99.9749984741211,1500000,-1716.3138696249857,1.711517082545317
22,1623006055.4195192,56.400001525878906,100.0,99.9749984741211,1100000,-1890.2371249373252,-173.9232553123395
23,1623006056.4776556,56.0,100.0,99.9749984741211,1500000,-1898.1564953765517,-7.919370439226494
24,1623006057.5277097,55.5,100.0,99.9749984741211,1500000,-1896.278875703499,1.8776196730528163
25,1623006058.6094344,56.0,100.0,99.9749984741211,1000000,-2137.4694959546487,-241.1906202511496
26,1623006059.6675947,56.0,99.75,99.94999694824219,1500000,-2148.2580496901955,-10.788553735547108
27,1623006060.7275882,56.400001525878906,100.0,99.94999694824219,1500000,-2146.177420129422,2.080629560773506
28,1623006061.788877,55.5,100.0,99.9749984741211,1500000,-2144.4659030468765,1.711517082545317
29,1623006062.8488264,56.400001525878906,100.0,99.9749984741211,1500000,-2142.9667399789255,1.4991630679512085
30,1623006063.9192991,56.900001525878906,100.0,99.9749984741211,1500000,-2141.25522289638,1.711517082545317
31,1623006064.978793,56.400001525878906,100.0,99.9749984741211,1500000,-2139.756059828429,1.4991630679512085
32,1623006066.0587966,56.900001525878906,100.0,99.9749984741211,1500000,-2138.6978681802875,1.0581916481416052
33,1623006067.1506073,57.900001525878906,100.0,99.9749984741211,1300000,-2149.5098481271507,-10.811979946862973
34,1623006068.2188213,57.900001525878906,100.0,99.9749984741211,1500000,-2153.451656479009,-3.941808351858395
35,1623006069.29879,57.900001525878906,100.0,99.9749984741211,1500000,-2152.393407889469,1.058248589540245
36,1623006070.3589046,57.900001525878906,100.0,100.0,1500000,-2151.335159299929,1.058248589540245
37,1623006071.430255,57.900001525878906,100.0,100.0,1500000,-2150.2769676517873,1.0581916481416052
38,1623006072.488805,57.900001525878906,99.75,99.9749984741211,1500000,-2149.4476690303536,0.8292986214338924
39,1623006073.558789,58.400001525878906,100.0,99.9749984741211,1500000,-2148.8532133751023,0.5944556552510996
40,1623006074.6287007,58.900001525878906,99.5,99.92500305175781,1500000,-2147.795388223062,1.0578251520402269
41,1623006075.6986976,57.900001525878906,99.5,99.875,1500000,-2146.737563071022,1.0578251520402269
42,1623006076.758847,57.900001525878906,100.0,99.875,1500000,-2145.679737918982,1.0578251520402269
43,1623006077.8193154,57.900001525878906,100.0,99.875,1500000,-2144.621912766942,1.0578251520402269
44,1623006078.878809,57.900001525878906,100.0,99.875,1500000,-2144.0276681228756,0.5942446440664959
45,1623006079.938766,58.900001525878906,100.0,99.875,1500000,-2142.746601333093,1.2810667897824235
46,1623006080.998723,57.400001525878906,100.0,99.875,1500000,-2141.9177955283935,0.8288058046995701
47,1623006082.0688224,58.400001525878906,99.75,99.8499984741211,1500000,-2141.3235508843272,0.5942446440664959
48,1623006083.1288679,58.900001525878906,100.0,99.875,1500000,-2140.729306240261,0.5942446440664959
49,1623006084.1888015,58.900001525878906,100.0,99.875,1500000,-2139.900163103744,0.8291431365171178
50,1623006085.246578,58.400001525878906,100.0,99.92500305175781,1500000,-2139.3055519635764,0.5946111401678742
51,1623006086.3111978,58.900001525878906,100.0,99.9749984741211,1200000,-2166.015448117399,-26.709896153822566
52,1623006087.3689008,57.900001525878906,100.0,99.9749984741211,1500000,-2173.1614656003712,-7.1460174829719705
53,1623006088.4295208,59.400001525878906,100.0,99.9749984741211,1400000,-2176.1734700404377,-3.0120044400666757
54,1623006089.4893966,58.400001525878906,100.0,99.9749984741211,1500000,-2177.615278392296,-1.4418083518583948
55,1623006090.5487611,57.900001525878906,100.0,99.9749984741211,1500000,-2177.2612958752684,0.3539825170280313
56,1623006091.6199594,59.400001525878906,100.0,99.9749984741211,1500000,-2176.6666847351007,0.5946111401678742
57,1623006092.6787775,58.900001525878906,99.75,99.9749984741211,1500000,-2176.312702218073,0.3539825170280313
58,1623006093.748738,59.400001525878906,100.0,99.9749984741211,1500000,-2175.7180910779052,0.5946111401678742
59,1623006094.818762,58.900001525878906,100.0,99.9749984741211,1500000,-2175.3641085608774,0.3539825170280313
60,1623006095.8887432,59.400001525878906,100.0,99.9749984741211,1500000,-2175.0101260438496,0.3539825170280313
61,1623006096.9608057,59.400001525878906,100.0,99.9749984741211,1500000,-2174.1813255773436,0.8288004665057827
62,1623006098.0186827,58.400001525878906,98.73999786376953,99.8489990234375,1500000,-2173.8278412152436,0.3534843620999215
63,1623006099.1045957,59.400001525878906,100.0,99.8489990234375,900000,-2323.0607354082704,-149.23289419302682
64,1623006100.178784,58.400001525878906,100.0,99.8489990234375,1500000,-2337.9539712119067,-14.893235803636337
65,1623006101.2486727,59.900001525878906,100.0,99.8489990234375,1500000,-2337.6004868498067,0.3534843620999215
66,1623006102.3087518,59.400001525878906,100.0,99.8489990234375,1500000,-2337.246875612345,0.3536112374618643
67,1623006103.4065766,59.400001525878906,100.0,99.8740005493164,800000,-2497.0799605392435,-159.83308492689855
68,1623006104.4774935,57.900001525878906,100.0,99.8740005493164,1500000,-2513.751033197376,-16.671072658132275
69,1623006105.5574453,58.400001525878906,100.0,99.8740005493164,900000,-2662.755034363695,-149.0040011663191
70,1623006106.6376522,57.900001525878906,99.75,99.8489990234375,1500000,-2677.401550001595,-14.64651563790008
71,1623006107.6975296,59.400001525878906,100.0,99.8489990234375,1500000,-2676.572251380161,0.8292986214338924
72,1623006108.7575476,58.400001525878906,100.0,99.9749984741211,1500000,-2675.9776402399934,0.5946111401678742
73,1623006109.806402,58.900001525878906,100.0,99.9749984741211,1500000,-2675.8703778887016,0.1072623512917712
74,1623006110.856387,59.900001525878906,100.0,99.9749984741211,1500000,-2675.7632710223265,0.10710686637499656
75,1623006111.9064097,59.900001525878906,99.5,99.92500305175781,1500000,-2675.6561641559515,0.10710686637499656
76,1623006112.9562814,59.900001525878906,100.0,99.92500305175781,1500000,-2675.0617085007,0.5944556552510996
77,1623006114.039098,58.900001525878906,100.0,99.92500305175781,1500000,-2675.156803340217,-0.09509483951655007
78,1623006115.0963202,60.29999923706055,99.25,99.8499984741211,1500000,-2675.0500338056595,0.10676953455744886
79,1623006116.166275,59.900001525878906,100.0,99.8499984741211,1500000,-2674.943137950469,0.10689585519039291
80,1623006117.226387,59.900001525878906,100.0,99.875,1500000,-2674.8362420952785,0.10689585519039291
81,1623006118.2875621,59.900001525878906,100.0,99.875,1500000,-2674.931210614162,-0.09496851888360602
82,1623006119.336334,60.29999923706055,100.0,99.875,1500000,-2674.8243147589715,0.10689585519039291
83,1623006120.4377573,59.900001525878906,100.0,99.875,700000,-2853.803566169431,-178.97925141045974
84,1623006121.5078936,57.900001525878906,100.0,99.875,1200000,-2885.909345966675,-32.10577979724407
85,1623006122.5863576,58.900001525878906,100.0,99.92500305175781,1500000,-2892.814890311424,-6.9055443447489
86,1623006123.6464372,58.900001525878906,100.0,99.92500305175781,1500000,-2892.707783445049,0.10710686637499656
87,1623006124.7057269,59.900001525878906,100.0,99.92500305175781,1500000,-2892.353800928021,0.3539825170280313
88,1623006125.765682,59.400001525878906,99.75,99.9749984741211,1500000,-2892.448402950803,-0.09460202278222773
89,1623006126.8264527,60.29999923706055,100.0,99.9749984741211,1500000,-2892.341140599511,0.1072623512917712
90,1623006127.876436,59.900001525878906,100.0,99.9749984741211,1500000,-2892.435742622293,-0.09460202278222773
91,1623006128.9939735,60.29999923706055,100.0,99.9749984741211,600000,-3124.1813855335818,-231.74564291128854
92,1623006130.0665252,58.400001525878906,100.0,99.9749984741211,1500000,-3145.852086912148,-21.670701378566108
93,1623006131.136413,58.400001525878906,100.0,99.9749984741211,1500000,-3145.49810439512,0.3539825170280313
94,1623006132.1863916,59.400001525878906,100.0,99.9749984741211,1500000,-3145.1441218780924,0.3539825170280313
95,1623006133.2624552,59.400001525878906,100.0,99.9749984741211,900000,-3294.40851593379,-149.26439405569772
96,1623006134.336355,58.400001525878906,100.0,99.9749984741211,1500000,-3308.3503242856486,-13.941808351858395
97,1623006135.3962727,57.900001525878906,100.0,99.9749984741211,1500000,-3307.996284827222,0.35403945842667106
98,1623006136.4564073,59.400001525878906,100.0,100.0,1500000,-3307.6423731282866,0.35391169893560637
99,1623006137.527981,59.400001525878906,99.5,99.94999694824219,1200000,-3334.547294555636,-26.904921427349763
100,1623006138.596877,58.400001525878906,100.0,99.94999694824219,1400000,-3340.5278440865804,-5.9805495309443
101,1623006139.656419,59.400001525878906,100.0,99.94999694824219,1500000,-3342.673932387645,-2.1460883010643936
102,1623006140.700922,59.400001525878906,100.0,99.94999694824219,1500000,-3342.76860522852,-0.09467284087465266
103,1623006141.7464082,60.29999923706055,100.0,99.94999694824219,1500000,-3343.1213542068213,-0.3527489783015998
104,1623006142.7963815,60.79999923706055,100.0,99.94999694824219,1500000,-3342.767442507886,0.35391169893560637
105,1623006143.8464837,59.400001525878906,100.0,99.94999694824219,1500000,-3342.6602509746863,0.10719153319934627
106,1623006144.896434,59.900001525878906,100.0,99.94999694824219,1500000,-3342.754923815561,-0.09467284087465266
107,1623006145.9463222,60.29999923706055,100.0,99.94999694824219,1500000,-3342.849596656436,-0.09467284087465266
108,1623006147.004311,60.29999923706055,100.0,99.94999694824219,1200000,-3369.82228190993,-26.972685253493978
109,1623006148.0664139,58.400001525878906,100.0,100.0,1500000,-3377.416826991314,-7.594545081383586
110,1623006149.1364632,60.29999923706055,100.0,100.0,1500000,-3377.5113720726977,-0.09454508138358797
111,1623006150.1864378,60.29999923706055,100.0,100.0,1500000,-3377.157332614271,0.35403945842667106
112,1623006151.2467387,59.400001525878906,100.0,100.0,1500000,-3377.0500133215805,0.10731929269041096
113,1623006152.2964478,59.900001525878906,100.0,100.0,1500000,-3377.667456332657,-0.6174430110763378
114,1623006153.3564253,61.29999923706055,99.25,99.92500305175781,1500000,-3378.2848993437333,-0.6174430110763378
115,1623006154.416432,61.29999923706055,100.0,99.92500305175781,1500000,-3378.1777924773583,0.10710686637499656
116,1623006155.4664652,59.900001525878906,100.0,99.92500305175781,1500000,-3378.272549985057,-0.09475750769900237
117,1623006156.5420578,60.29999923706055,100.0,99.92500305175781,1000000,-3620.8710744042555,-242.5985244191983
118,1623006157.5964847,59.400001525878906,100.0,99.92500305175781,1500000,-3633.4658319119544,-12.594757507699
119,1623006158.6564808,60.29999923706055,100.0,99.92500305175781,1500000,-3632.871376256703,0.5944556552510996
120,1623006159.763372,58.900001525878906,100.0,99.92500305175781,700000,-3812.3392097010155,-179.46783344431236
121,1623006160.827045,58.900001525878906,100.0,99.92500305175781,1400000,-3830.8130074085348,-18.473797707519026
122,1623006161.8865247,59.400001525878906,100.0,99.92500305175781,1500000,-3833.4077649162336,-2.5947575076990024
123,1623006162.9363785,60.29999923706055,100.0,99.92500305175781,1500000,-3833.300445623543,0.10731929269041096
124,1623006164.012425,59.900001525878906,100.0,100.0,900000,-3982.5710900607105,-149.27064443716745
125,1623006165.076385,58.400001525878906,100.0,100.0,1500000,-3997.6656351420943,-15.094545081383586
126,1623006166.136404,60.29999923706055,100.0,100.0,1500000,-3997.5583158494037,0.10731929269041096
127,1623006167.1973727,59.900001525878906,100.0,100.0,1500000,-3997.450996556713,0.10731929269041096
128,1623006168.2574923,59.900001525878906,100.0,100.0,1300000,-4009.231177264023,-11.780180707309592
129,1623006169.326273,59.900001525878906,100.0,100.0,1500000,-4014.123857971332,-4.892680707309589
130,1623006170.4019282,59.900001525878906,100.0,100.0,1100000,-4189.636485179572,-175.51262720824008
131,1623006171.4763129,59.400001525878906,100.0,100.0,1500000,-4199.529165886882,-9.892680707309587
132,1623006172.536329,59.900001525878906,100.0,100.0,1500000,-4199.175126428455,0.35403945842667106
133,1623006173.5963945,59.400001525878906,100.0,100.0,1500000,-4199.269671509838,-0.09454508138358797
134,1623006174.6565793,60.29999923706055,100.0,100.0,1500000,-4199.3642165912215,-0.09454508138358797
135,1623006175.7164152,60.29999923706055,100.0,100.0,1500000,-4199.256897298531,0.10731929269041096
136,1623006176.7664053,59.900001525878906,100.0,100.0,1500000,-4199.609518517342,-0.3526212188105351
137,1623006177.8262417,60.79999923706055,100.0,100.0,1500000,-4199.502199224651,0.10731929269041096
138,1623006178.8864443,59.900001525878906,100.0,100.0,1500000,-4199.596744306034,-0.09454508138358797
139,1623006179.9463856,60.29999923706055,100.0,100.0,1500000,-4199.949365524845,-0.3526212188105351
140,1623006180.9964545,60.79999923706055,100.0,100.0,1500000,-4200.301986743656,-0.3526212188105351
141,1623006182.0566728,60.79999923706055,100.0,100.0,1500000,-4200.654607962467,-0.3526212188105351
142,1623006183.1164284,60.79999923706055,100.0,100.0,1500000,-4200.74915304385,-0.09454508138358797
143,1623006184.166466,60.29999923706055,100.0,100.0,1500000,-4201.101774262661,-0.3526212188105351
144,1623006185.226346,60.79999923706055,100.0,100.0,1500000,-4201.454395481472,-0.3526212188105351
145,1623006186.2767873,60.79999923706055,100.0,100.0,1500000,-4201.8070167002825,-0.3526212188105351
146,1623006187.3263533,60.79999923706055,100.0,100.0,1500000,-4201.699697407592,0.10731929269041096
147,1623006188.3764157,59.900001525878906,100.0,100.0,1500000,-4201.794242488975,-0.09454508138358797
148,1623006189.4521523,60.29999923706055,100.0,100.0,1000000,-4445.188787570359,-243.39454508138363
149,1623006190.5064185,60.29999923706055,100.0,100.0,1500000,-4458.0414087891695,-12.852621218810533
150,1623006191.551449,60.79999923706055,100.0,100.0,1500000,-4458.658639373931,-0.6172305847609234
151,1623006192.6473966,61.29999923706055,100.0,100.0,700000,-4637.929283811098,-179.27064443716745
152,1623006193.7164257,58.400001525878906,100.0,100.0,1500000,-4658.023828892481,-20.094545081383586
153,1623006194.7664244,60.29999923706055,100.0,100.0,1500000,-4657.916566541189,0.1072623512917712
154,1623006195.816528,59.900001525878906,99.75,99.9749984741211,1500000,-4658.269244701399,-0.35267816020917486
155,1623006196.8763149,60.79999923706055,100.0,99.9749984741211,1500000,-4658.161982350107,0.1072623512917712
156,1623006197.9264464,59.900001525878906,100.0,99.9749984741211,1500000,-4658.054719998815,0.1072623512917712
157,1623006198.9963858,59.900001525878906,100.0,99.9749984741211,1500000,-4658.149688517698,-0.09496851888360602
158,1623006200.046353,60.29999923706055,99.0,99.875,1500000,-4658.503153716856,-0.35346519915730745
159,1623006201.0964894,60.79999923706055,99.25,99.80000305175781,1500000,-4659.121228281964,-0.6180745651076958
160,1623006202.1542573,61.29999923706055,100.0,99.80000305175781,1500000,-4659.474693481122,-0.35346519915730745
161,1623006203.2065032,60.79999923706055,100.0,99.80000305175781,1500000,-4660.09276804623,-0.6180745651076958
162,1623006204.2664347,61.29999923706055,100.0,99.80000305175781,1500000,-4660.18815710796,-0.09538906173036032
163,1623006205.3263626,60.29999923706055,100.0,99.80000305175781,1500000,-4660.54146828223,-0.3533111742702406
164,1623006206.386449,60.79999923706055,100.0,99.82499694824219,1500000,-4661.159388822451,-0.6179205402206289
165,1623006207.4464118,61.29999923706055,100.0,99.82499694824219,1500000,-4660.806738813892,0.35265000855940976
166,1623006208.4965277,59.400001525878906,99.0,99.7249984741211,1500000,-4660.902673345143,-0.09593453125084928
