,FREQ,TEMP,UTIL,AVG_UTIL,MEM_FREE,LOAD
55,1500000,0.7662500143051147,0.9599999785423279,0.9473400115966797,0.3250234127044678,5.389999866485596
56,1500000,0.7662500143051147,0.9230999946594238,0.9454600214958191,0.319062739610672,5.389999866485596
57,1500000,0.7662500143051147,0.9417999982833862,0.952239990234375,0.3130623996257782,5.389999866485596
58,1500000,0.7724999785423279,0.8877999782562256,0.9554100036621094,0.30461686849594116,5.389999866485596
59,1500000,0.7662500143051147,0.8151999711990356,0.940750002861023,0.30316686630249023,5.920000076293945
60,1500000,0.7599999904632568,0.6650000214576721,0.9092599749565125,0.29793015122413635,5.920000076293945
61,600000,0.7599999904632568,0.19850000739097595,0.8318799734115601,0.2953910529613495,5.920000076293945
62,700000,0.7537500262260437,0.1703999936580658,0.7504199743270874,0.30056309700012207,5.920000076293945
63,1500000,0.7487499713897705,0.20999999344348907,0.6729300022125244,0.30142268538475037,5.440000057220459
64,1000000,0.7362499833106995,0.1703999936580658,0.594219982624054,0.3253864347934723,5.440000057220459
65,700000,0.7300000190734863,0.1703999936580658,0.5152599811553955,0.3286849558353424,5.440000057220459
66,700000,0.7300000190734863,0.1703999936580658,0.43999001383781433,0.3311155438423157,5.440000057220459
67,1500000,0.7174999713897705,0.17030000686645508,0.3628399968147278,0.3312574326992035,5.440000057220459
68,600000,0.7174999713897705,0.17030000686645508,0.2910900115966797,0.3324904441833496,5.25
69,900000,0.7112500071525574,0.17030000686645508,0.22660000622272491,0.3320585787296295,5.25
70,1000000,0.7174999713897705,0.17020000517368317,0.17712000012397766,0.3321587145328522,5.25
71,600000,0.7049999833106995,0.17020000517368317,0.1742900013923645,0.3322192132472992,5.25
72,600000,0.6875,0.17010000348091125,0.1742600053548813,0.33223798871040344,4.829999923706055
73,600000,0.699999988079071,0.17010000348091125,0.17026999592781067,0.33177274465560913,4.829999923706055
74,800000,0.699999988079071,0.17000000178813934,0.17023000121116638,0.3319939076900482,4.829999923706055
75,600000,0.699999988079071,0.17000000178813934,0.1701900064945221,0.3323172926902771,4.829999923706055
76,600000,0.6937500238418579,0.16990000009536743,0.17013999819755554,0.3316997289657593,4.829999923706055
77,800000,0.699999988079071,0.16990000009536743,0.17010000348091125,0.3318791389465332,4.519999980926514
78,800000,0.6875,0.16979999840259552,0.1700499951839447,0.33229225873947144,4.519999980926514
79,600000,0.699999988079071,0.16979999840259552,0.17000000178813934,0.33241117000579834,4.519999980926514
80,600000,0.6812499761581421,0.1696999967098236,0.1699499934911728,0.3317664861679077,4.519999980926514
81,800000,0.6875,0.1696999967098236,0.16990000009536743,0.3322901725769043,4.159999847412109
82,1500000,0.699999988079071,0.17739999294281006,0.17062999308109283,0.3326803147792816,4.159999847412109
83,600000,0.6875,0.1695999950170517,0.17057999968528748,0.3313659131526947,4.159999847412109
84,700000,0.7049999833106995,0.1695999950170517,0.1705400049686432,0.33123236894607544,4.159999847412109
85,1500000,0.7112500071525574,0.45730000734329224,0.19926999509334564,0.33065029978752136,3.9000000953674316
86,600000,0.699999988079071,0.5738999843597412,0.23966999351978302,0.41300877928733826,3.9000000953674316
87,1500000,0.7112500071525574,0.6155999898910522,0.2842400074005127,0.4497055113315582,3.9000000953674316
88,1500000,0.7049999833106995,0.34689998626708984,0.30195000767707825,0.4504232108592987,3.9000000953674316
89,600000,0.699999988079071,0.17030000686645508,0.3019999861717224,0.5038607716560364,3.9000000953674316
90,600000,0.6937500238418579,0.17020000517368317,0.30204999446868896,0.5078936815261841,3.5899999141693115
91,700000,0.6875,0.17010000348091125,0.30208998918533325,0.5113820433616638,3.5899999141693115
92,700000,0.6937500238418579,0.17010000348091125,0.30136001110076904,0.5132097005844116,3.5899999141693115
93,700000,0.6812499761581421,0.17000000178813934,0.30140000581741333,0.5132889747619629,3.5899999141693115
94,600000,0.6937500238418579,0.16990000009536743,0.30142998695373535,0.5131742358207703,3.299999952316284
95,600000,0.6937500238418579,0.16990000009536743,0.2726899981498718,0.5132409930229187,3.299999952316284
96,700000,0.6875,0.16979999840259552,0.23228000104427338,0.5132701992988586,3.299999952316284
97,600000,0.6812499761581421,0.1696999967098236,0.18769000470638275,0.5133932828903198,3.299999952316284
98,800000,0.675000011920929,0.1696999967098236,0.16997000575065613,0.5132701992988586,3.299999952316284
99,600000,0.6812499761581421,0.1695999950170517,0.16990000009536743,0.5134662985801697,3.0399999618530273
