,TIME,TEMP,UTIL,AVG_UTIL,FREQ,MEM_FREE,LOAD,AVG_EP_REW,REW
0,1625208653.6695209,0.668749988079071,0.715399980545044,0.0715399980545044,1400000,0.7191495895385742,0.33250001072883606,-13.187402483050784,-13.187402483050784
1,1625208654.8202896,0.675000011920929,0.4408000111579895,0.11562000215053558,1000000,0.7127057909965515,0.33250001072883606,-22.107475759405524,-8.920073276354739
2,1625208656.0848625,0.6875,0.5351999998092651,0.16913999617099762,700000,0.7013121247291565,0.3675000071525574,-28.829836781168762,-6.722361021763237
3,1625208657.308203,0.668749988079071,0.391400009393692,0.20827999711036682,600000,0.7024235725402832,0.3675000071525574,-36.42345935268103,-7.593622571512265
4,1625208658.4254367,0.668749988079071,0.37400001287460327,0.24568000435829163,1200000,0.7042516469955444,0.3675000071525574,-46.329552046838764,-9.906092694157733
5,1625208659.6217694,0.6625000238418579,0.3149999976158142,0.2771799862384796,600000,0.7203096151351929,0.3675000071525574,-54.19699498826041,-7.867442941421642
6,1625208660.794461,0.6625000238418579,0.21570000052452087,0.29875001311302185,700000,0.720130443572998,0.35749998688697815,-61.74696630678767,-7.549971318527264
7,1625208661.9220312,0.65625,0.39800000190734863,0.33855000138282776,900000,0.719486653804779,0.35749998688697815,-67.2706897867932,-5.523723480005531
8,1625208663.0615907,0.6512500047683716,0.21580000221729279,0.3601300120353699,800000,0.7162222266197205,0.35749998688697815,-71.71236204366447,-4.441672256871266
9,1625208664.224923,0.6449999809265137,0.21570000052452087,0.3817000091075897,700000,0.7259851694107056,0.35749998688697815,-79.14756329992396,-7.435201256259484
10,1625208665.381279,0.6449999809265137,0.21570000052452087,0.3317300081253052,700000,0.7259882092475891,0.32749998569488525,-86.48279331514222,-7.335230015218258
11,1625208666.4977312,0.6324999928474426,0.21559999883174896,0.30921000242233276,1000000,0.7259851694107056,0.32749998569488525,-94.01655521980521,-7.533761904662998
12,1625208667.6589491,0.6387500166893005,0.21559999883174896,0.2772499918937683,700000,0.7257999181747437,0.32749998569488525,-100.52671463881147,-6.51015941900626
13,1625208668.775533,0.6324999928474426,0.21559999883174896,0.2596699893474579,1000000,0.7261825799942017,0.32749998569488525,-108.08419433431652,-7.557479695505054
14,1625208669.8905091,0.6449999809265137,0.21549999713897705,0.24381999671459198,1000000,0.7264710664749146,0.32749998569488525,-115.46135713355568,-7.377162799239159
15,1625208671.0521092,0.6449999809265137,0.21549999713897705,0.2338699996471405,700000,0.7253232002258301,0.30250000953674316,-121.98969879298848,-6.5283416594328
16,1625208672.2124085,0.6387500166893005,0.21549999713897705,0.23385000228881836,700000,0.7259032130241394,0.30250000953674316,-128.3194783136193,-6.3297795206308365
17,1625208673.3722994,0.6324999928474426,0.21539999544620514,0.2155900001525879,700000,0.7261066436767578,0.30250000953674316,-134.64925783425014,-6.3297795206308365
18,1625208674.5308495,0.6324999928474426,0.21539999544620514,0.2155500054359436,700000,0.7257240414619446,0.30250000953674316,-140.9268597505931,-6.277601916342974
19,1625208675.6892204,0.6200000047683716,0.21529999375343323,0.21550999581813812,700000,0.7256177663803101,0.2775000035762787,-147.25122651755254,-6.324366766959429
20,1625208676.8098798,0.6324999928474426,0.21529999375343323,0.21547000110149384,1000000,0.7257968783378601,0.2775000035762787,-154.79787571755108,-7.546649199998529
21,1625208677.9826763,0.6449999809265137,0.21529999375343323,0.21544000506401062,700000,0.7256086468696594,0.2775000035762787,-161.29864264035893,-6.500766922807844
22,1625208679.1507702,0.6324999928474426,0.22059999406337738,0.21593999862670898,700000,0.7260003685951233,0.2775000035762787,-167.62908377999736,-6.330441139638424
23,1625208680.3110905,0.6262500286102295,0.35010001063346863,0.2293899953365326,700000,0.7307800650596619,0.2549999952316284,-173.94860629493667,-6.319522514939308
24,1625208681.4738648,0.6324999928474426,0.21529999375343323,0.22936999797821045,700000,0.7323652505874634,0.2549999952316284,-180.26810331398917,-6.3194970190525055
25,1625208682.6352966,0.6324999928474426,0.2152000069618225,0.22934000194072723,700000,0.7317700386047363,0.2549999952316284,-186.58760033304168,-6.3194970190525055
26,1625208683.7975423,0.6324999928474426,0.2152000069618225,0.22931000590324402,700000,0.7310169339179993,0.2549999952316284,-192.88364197070075,-6.296041637659073
