,TIME,TEMP,UTIL,AVG_UTIL,FREQ,MEM_FREE,LOAD,AVG_EP_REW,REW
0,1625320747.8716104,0.65625,0.4578000009059906,0.045779999345541,1400000,0.7246004343032837,0.2224999964237213,-13.090112823967894,-13.090112823967894
1,1625320749.100711,0.65625,0.5493999719619751,0.10072000324726105,800000,0.7204644680023193,0.2224999964237213,-18.02811331498537,-4.938000491017474
2,1625320750.3495917,0.6512500047683716,0.5878999829292297,0.15951000154018402,700000,0.7172546982765198,0.32499998807907104,-24.774342045946256,-6.746228730960889
3,1625320751.5393631,0.6625000238418579,0.9672999978065491,0.25624001026153564,1400000,0.7177648544311523,0.32499998807907104,-35.926761676945134,-11.15241963099888
4,1625320752.7546043,0.6625000238418579,0.8192999958992004,0.33816999197006226,900000,0.7027758359909058,0.32499998807907104,-40.96671439861035,-5.03995272166522
5,1625320753.936401,0.668749988079071,0.9599999785423279,0.4341700077056885,900000,0.6972976326942444,0.32499998807907104,-45.548265175568815,-4.581550776958466
6,1625320755.1018612,0.6625000238418579,0.6223999857902527,0.4964100122451782,900000,0.6955606937408447,0.32499998807907104,-51.11210204814648,-5.563836872577667
7,1625320756.2495024,0.65625,0.47440001368522644,0.5438500046730042,1000000,0.6998393535614014,0.4399999976158142,-57.66187830302314,-6.549776254876656
8,1625320757.3993669,0.6625000238418579,0.2680000066757202,0.5706499814987183,800000,0.6986337900161743,0.4399999976158142,-66.20242972396953,-8.540551420946388
9,1625320758.5361152,0.6449999809265137,0.2678999900817871,0.5974400043487549,1100000,0.6996814608573914,0.4399999976158142,-71.78345862602947,-5.581028902059944
10,1625320759.6806629,0.6387500166893005,0.2678999900817871,0.5784500241279602,900000,0.7024539709091187,0.4399999976158142,-79.31455254818702,-7.531093922157554
11,1625320760.7968364,0.6449999809265137,0.2676999866962433,0.550279974937439,1100000,0.7083420753479004,0.4050000011920929,-84.84556548253349,-5.531012934346466
12,1625320761.9323246,0.6449999809265137,0.26750001311302185,0.5182399749755859,1200000,0.7084331512451172,0.4050000011920929,-92.34402254804047,-7.498457065506978
13,1625320763.049435,0.6512500047683716,0.27160000801086426,0.44866999983787537,1300000,0.7123717665672302,0.4050000011920929,-100.99802988482011,-8.654007336779637
14,1625320764.2065525,0.65625,0.6082000136375427,0.4275600016117096,900000,0.7001582384109497,0.4050000011920929,-104.70104057611903,-3.7030106912989105
15,1625320765.3271189,0.6512500047683716,0.2678999900817871,0.35835000872612,900000,0.6863656044006348,0.45249998569488525,-108.11039831759413,-3.4093577414751053
16,1625320766.447734,0.6387500166893005,0.2676999866962433,0.32287999987602234,900000,0.6888283491134644,0.45249998569488525,-111.51962031694134,-3.40922199934721
17,1625320767.570144,0.6387500166893005,0.26739999651908875,0.3021799921989441,900000,0.6895814538002014,0.45249998569488525,-114.88169394703587,-3.362073630094528
18,1625320768.6932192,0.6262500286102295,0.2671999931335449,0.3021000027656555,900000,0.6940241456031799,0.45249998569488525,-120.29068970205267,-5.408995755016804
19,1625320769.8279133,0.6387500166893005,0.2669000029563904,0.3019999861717224,800000,0.7072519063949585,0.45249998569488525,-124.6950798049599,-4.404390102907223
20,1625320770.95393,0.6262500286102295,0.26660001277923584,0.3018699884414673,900000,0.7073429822921753,0.41499999165534973,-130.0993453937642,-5.404265588804288
21,1625320772.0771115,0.6262500286102295,0.2662999927997589,0.3017300069332123,900000,0.7073248028755188,0.41499999165534973,-135.40446878253144,-5.305123388767242
22,1625320773.2001097,0.6137499809265137,0.2660999894142151,0.3015899956226349,900000,0.7079442739486694,0.41499999165534973,-140.69104030756873,-5.286571525037289
23,1625320774.3232608,0.6087499856948853,0.26579999923706055,0.30101001262664795,900000,0.7076618671417236,0.41499999165534973,-146.96885858504695,-6.277818277478218
24,1625320775.4350364,0.6087499856948853,0.265500009059906,0.26673999428749084,1000000,0.7074644565582275,0.3824999928474426,-154.34077746328853,-7.371918878241582
25,1625320776.514253,0.6200000047683716,0.2653000056743622,0.2664799988269806,1500000,0.707947313785553,0.3824999928474426,-166.98435675654943,-12.643579293260888
26,1625320777.6382818,0.6200000047683716,0.26499998569488525,0.26620998978614807,900000,0.7074644565582275,0.3824999928474426,-173.67292842397663,-6.688571667427196
27,1625320778.7182574,0.6087499856948853,0.2646999955177307,0.26594001054763794,1500000,0.7075434327125549,0.3824999928474426,-186.42628646597277,-12.753358041996135
28,1625320779.8404083,0.6262500286102295,0.26440000534057617,0.26565998792648315,900000,0.7070879340171814,0.3824999928474426,-193.12516826173115,-6.69888179575838
29,1625320780.9361217,0.6137499809265137,0.26420000195503235,0.265390008687973,1200000,0.7079624533653259,0.35249999165534973,-202.61097858730022,-9.485810325569066
30,1625320782.060624,0.6200000047683716,0.2639000117778778,0.2651199996471405,900000,0.7077620625495911,0.35249999165534973,-209.05509150759062,-6.444112920290382
31,1625320783.1841075,0.6087499856948853,0.2635999917984009,0.264849990606308,900000,0.7081325054168701,0.35249999165534973,-215.3242045266994,-6.269113019108772
32,1625320784.303482,0.6087499856948853,0.26339998841285706,0.26458001136779785,900000,0.7231823205947876,0.35249999165534973,-221.5853510497578,-6.2611465230584145
33,1625320785.4231222,0.6087499856948853,0.2632000148296356,0.2643199861049652,900000,0.7225233316421509,0.32249999046325684,-227.8234959466823,-6.238144896924496
34,1625320786.5761309,0.6025000214576721,0.2628999948501587,0.26405999064445496,700000,0.7224109768867493,0.32249999046325684,-234.2135777217709,-6.390081775088577
35,1625320787.7042027,0.6137499809265137,0.26260000467300415,0.2637900114059448,900000,0.7225081920623779,0.32249999046325684,-240.5622627523102,-6.348685030539302
